# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.823813058721305,1.6966698892993806,4.110287646110654,5.005230871625441,44.023193036567534,0.0,-0.16599125396593215,-6.024413793543839,-37.74567625553614,-419.42285690851713
 0.8273168469678203,1.711132913191939,4.12782476422274,5.005187779120744,43.885791077584535,0.0,-0.17147084325271747,-5.83189527170038,-39.215257691345414,-419.4264414440117
 0.8308134408559351,1.7256274337671955,4.145325719559334,5.0051438332832365,43.74354353781927,0.0,-0.1768926045515351,-5.653147583728773,-40.68174466836796,-419.4044329846933
 0.8343029176302789,1.7401533959159894,4.162790896215583,5.005098983509887,43.59647930399869,0.0,-0.18225704892912228,-5.486756237279408,-42.14506739287053,-419.3530489331783
 0.8377853554497802,1.754710754515286,4.180220682700169,5.005053180556663,43.44462710310172,0.0,-0.1875646204848129,-5.331495872810246,-43.60514351372384,-419.2683966033898
 0.841260833448544,1.7692994747363466,4.197615472245749,5.005006376609945,43.288015538031374,0.0,-0.1928156970045484,-5.186299743928061,-45.06187785566519,-419.1464720707459
 0.8447294317945522,1.7839195323498673,4.214975663107834,5.00495852512414,43.12667312337513,0.0,-0.19801059029828155,-5.050234931846868,-46.51516219568183,-418.98317275309137
 0.8481912317462564,1.798570914028079,4.23230165885199,5.004909580528012,42.96062832137301,0.0,-0.20314954681533573,-4.922482061498304,-47.96487501260159,-418.77429000657787
 0.8516463157071115,1.8132536176437422,4.249593868633402,5.004859499024128,42.78990957788926,0.0,-0.20823274797968017,-4.802318605993627,-49.4108813035895,-418.5155288180208
 0.855094767278115,1.8279676525660336,4.26685270746304,5.00480823763356,42.61454535852619,0.0,-0.2132603110620499,-4.689105042658601,-50.853032368969345,-418.2024992046456
 0.8585366713083956,1.8427130399532499,4.284078596466251,5.004755754856355,42.43456418474024,0.0,-0.21823228969508965,-4.5822733262670825,-52.291165646265746,-417.83073108495086
 0.8619721139439006,1.8574898130422917,4.301271963130795,5.004702010405539,42.24999466996231,0.0,-0.22314867454911663,-4.481317229513245,-53.72510455288063,-417.39567757448606
 0.8654011826742223,1.872298017434856,4.318433241545218,5.00464696512892,42.06086555573909,0.0,-0.22800939418095592,-4.385784206796174,-55.154658333568136,-416.89271726944963
 0.8688270531217436,1.8871377113802765,4.33165648635587,3.8598204494916293,41.86720574774096,0.0,-0.23281431570200883,-4.295268514673093,-56.52864314768752,-401.06152149258713
 0.8722633353220439,1.9020089660549258,4.327716353840037,-1.1466265824991455,41.66904435180183,0.0,-0.23756324581803379,-4.209405358798514,-57.66738131164218,-331.38668408989815
 0.8757206978505138,1.9169118658381135,4.310482242017999,-4.984756929631416,41.46641070968367,0.0,-0.24225593166297105,-4.127865902541492,-58.60931286480899,-272.44222884074856
 0.8791994187103298,1.9318465085843675,4.2931420335472845,-4.984650729242858,41.25933443483275,0.0,-0.2468920618389768,-4.050352986448794,-59.52655679934841,-263.6727611964582
 0.8826997852484537,1.946813005892024,4.275694315052568,-4.9845404201779,41.04784544782151,0.0,-0.25147126745318943,-3.9765974464106395,-60.419097459604664,-254.9849138755144
 0.8862220944818934,1.9618114833680147,4.258137625623533,-4.984425916486026,40.83197401163067,0.0,-0.2559931233186963,-3.906354932648168,-61.2869063685319,-246.3749919196577
